date,arabica_usd,robusta_usd,arabica_ma3,robusta_ma3,arabica_pct_change,robusta_pct_change,arabica_volatility,robusta_volatility,ugx_per_usd,arabica_ugx,robusta_ugx,rainfall_mm,temp_celsius,soil_moisture,rainfall_lag6,rainfall_lag9,drought_flag,health_score
2014-04-01,4.926884776,2.32697641,4.491619300666667,2.2547383613333336,4.386005885375321,0.1708266109898382,11.48534123966361,6.591151009250894,2529.787006975173,12463.969091188585,5886.754687555733,4124.891,22.964355,0.30916482,4007.7017,2716.7202,0,73.3
2014-05-01,4.72229604,2.270538138,4.789683924666666,2.306840880666667,-4.15249686772865,-2.425390810042627,11.613299736923638,6.589602689149114,2532.3858528510123,11958.675684670356,5749.87865902988,4078.4353,22.644348,0.3156436,4014.197,4052.3997,0,76.9
2014-06-01,4.362722518,2.180589642,4.670634444666667,2.259368063333334,-7.614379084967315,-3.9615496650160176,11.739895668623848,6.145984734119013,2580.862271485874,11259.58594766805,5627.801536630689,2915.847,22.281952,0.31192505,1801.7932,4540.021,0,74.8
2014-07-01,4.34089678,2.244082698,4.475305112666667,2.231736826000001,-0.5002779321845563,2.91173794358508,11.757181727988804,6.055887942500082,2633.51535669946,11431.818331977236,5909.826246886557,2593.0847,22.077179,0.29283008,897.60406,4007.7017,0,64.3
2014-08-01,4.695179214,2.21013155,4.466266170666667,2.2116012966666667,8.161503301168116,-1.512918754298076,11.670423131327205,6.063958098260863,2612.507067773632,12266.188881038848,5773.984295084492,4323.609,21.386383,0.33117306,1059.7614,4014.197,0,85.5
2014-09-01,4.641386486,2.216084024,4.55915416,2.2234327573333337,-1.1457012724797044,0.2693266832917818,11.623841038068557,5.616093457289897,2618.796150304579,12154.845061612496,5803.472310802681,3769.4912,21.850128,0.32597196,3356.0654,1801.7932,0,82.6
2014-10-01,4.966788398,2.30823714,4.767784699333334,2.2448175713333334,7.01087730964709,4.158376442499012,11.412934435616371,5.34066678594411,2680.508661419672,13313.51932027774,6187.249646380573,5043.913,22.051605,0.33761033,4124.891,897.60406,0,89.0
2014-11-01,4.616033356,2.272081372,4.741402746666666,2.2654675120000007,-7.062008966221322,-1.5663801337153729,11.580856124429914,5.042536634167739,2734.22225,12621.26110871737,6212.375441132927,3578.5671,22.49762,0.31091684,4078.4353,1059.7614,0,74.3
2014-12-01,4.339133084,2.197344754,4.640651612666667,2.259221088666667,-5.998662718502235,-3.289346012031835,12.018231442580978,4.587572843603474,2768.794799180517,12014.16911593132,6083.996726881793,1368.218,23.48465,0.25374237,2915.847,3356.0654,0,42.7
2015-01-01,4.188778,2.160748062,4.381314813333334,2.210058062666667,-3.46509501066965,-1.6654961372529309,12.221078484963806,4.646244917372876,2860.71175,11982.8864427415,6181.277369753128,319.4246,24.745605,0.17641795,2593.0847,4124.891,1,0.0
2015-02-01,3.943844718,2.168464232,4.157251934,2.1755190160000004,-5.847368421052634,0.3571064177124716,8.956198468909186,3.843601188099972,2868.8475,11314.289059622504,6220.993190812619,890.52374,25.826172,0.17930757,4323.609,4078.4353,1,1.6
2015-03-01,3.543706188,2.031777792,3.8921096353333335,2.120330028666667,-10.145899714908602,-6.303375355835694,5.945317683996239,2.889939544617276,2951.736812551548,10460.088007986316,5997.273303571102,2716.1135,25.362976,0.2124081,3769.4912,2915.847,0,19.9
2015-04-01,3.6155768,2.029573172,3.7010425686666655,2.0766050653333337,2.028119945253204,-0.108506944444453,5.743482165166639,2.8801322087114185,2995.578,10830.7423193904,6079.744743433416,5769.4473,22.260681,0.3414245,5043.913,2593.0847,0,91.1
2015-05-01,3.493881776,1.930365272,3.5510549213333333,1.9972387453333331,-3.3658536585365884,-4.888116445796231,5.726053111408715,3.06535808978762,3007.603,10508.209311142928,5805.7723831630165,4420.8066,22.445984,0.3306912,3578.5671,4323.609,0,85.2
2015-06-01,3.522100912,1.98966955,3.5438531626666667,1.983202664666667,0.8076728924785614,3.072179077204207,5.532158306464087,3.18046510985683,3199.90275,11270.380394086307,6366.749064636262,4064.153,21.958313,0.33524725,1368.218,3769.4912,0,87.7
2015-07-01,3.40503559,1.920664944,3.473672759333333,1.9468999220000005,-3.323735603405109,-3.46814404432132,5.539923106214196,3.0498750787785243,3360.0940909090914,11441.239965294151,6453.614928950641,2402.1826,22.387146,0.28615293,319.4246,5043.913,0,60.6
2015-08-01,3.459489704,1.891123036,3.462208735333333,1.9338191766666668,1.599223049530596,-1.5381083562901798,4.724372920371076,3.050084572602265,3548.25119047619,12275.138460658123,6710.179563823946,2074.122,22.87918,0.28176856,890.52374,3578.5671,0,58.2
2015-09-01,3.22205213,1.7967653,3.3621924746666667,1.86951776,-6.86336986999746,-4.989508043833069,4.87141437970004,3.1870476377895134,3667.5047619047614,11816.891529880382,6589.645293775238,2492.8105,23.28009,0.2785895,2716.1135,1368.218,0,56.4
2015-10-01,3.37858015,1.824984436,3.3533739946666663,1.8376242573333332,4.858022579541577,1.570552147239268,4.499242851635198,2.822337547194217,3636.024523809524,12284.60028105606,6635.688164866693,5784.486,22.713348,0.31431293,5769.4473,319.4246,0,76.2
2015-11-01,3.262396676,1.802056388,3.287676318666667,1.8079353746666669,-3.4388254486133807,-1.256342111621167,4.324813477530242,2.8270985828833277,3428.998095238096,11186.751987915091,6179.2479219636425,5788.5166,21.75113,0.34925225,4420.8066,890.52374,0,95.5
2015-12-01,3.277388092,1.747822736,3.306121639333333,1.7916211866666671,0.4595215569671573,-3.0095424516760394,4.287225587456779,2.815508504145598,3362.4925691699605,11020.193105636114,5877.04096202631,2944.982,22.643005,0.30586964,4064.153,2716.1135,0,71.5
2016-01-01,3.197360386,1.647071602,3.2457150513333333,1.732316908666667,-2.44181353423919,-5.7643794147325895,4.270457053783028,3.031164976080762,3451.208947368421,11034.758772124547,5684.388249778839,1558.5603,24.426788,0.23412447,2402.1826,5769.4473,0,31.9
2016-02-01,3.25622374,1.632300648,3.243657406,1.6757316620000005,1.8409984141211977,-0.8968009637264074,4.24023363788234,2.955911014363036,3435.113961352657,11185.499630561964,5607.138745069789,693.07306,26.148224,0.18922856,2074.122,4420.8066,1,7.1
2016-03-01,3.4722765,1.66669272,3.308620208666667,1.6486883233333336,6.635071090047395,2.1069692058346856,3.881156347873101,2.9167771280218338,3365.496891304348,11685.93576649914,5609.249167919587,2113.7632,25.93158,0.2241624,2492.8105,4064.153,0,26.4
2016-04-01,3.399964964,1.767664316,3.3761550680000005,1.688885894666667,-2.082539682539686,6.058201058201074,3.8575446588462463,3.653228369554964,3343.572077294686,11368.027917410633,5910.313049007811,6323.442,23.092651,0.32794553,5784.486,2402.1826,0,83.7
2016-05-01,3.421349778,1.850337566,3.4311970806666667,1.7615648673333335,0.6289715990144051,4.676976802195054,3.7533388175428417,3.788646282231911,3348.919254658385,11457.824148465392,6196.63110239513,4151.435,22.61847,0.3346424,5788.5166,2074.122,0,87.4
2016-06-01,3.64754379,1.894650428,3.489619510666667,1.83755077,6.611250724917839,2.394852853568441,4.226433554975646,3.738776540569233,3367.992602657005,12284.900502587496,6381.168626124929,2091.1306,22.397644,0.28074396,2944.982,2492.8105,0,57.6
2016-07-01,3.786655312,2.002235884,3.6185162933333337,1.9157412926666668,3.813841039589017,5.678380265301364,4.160531034934814,3.968979281180281,3379.293388888889,12796.219261842592,6766.142485797301,2924.376,22.018616,0.29371214,1558.5603,5784.486,0,64.8
2016-08-01,3.693620348,2.023620698,3.70927315,1.973502336666667,-2.456916627852823,1.0680466857520443,4.267996486460802,3.9231751355717552,3373.535,12460.55752069018,6826.75525142743,2399.4602,22.3078,0.29431656,693.07306,5788.5166,0,65.1
2016-09-01,3.88674506,2.135835856,3.7890069066666654,2.0538974793333336,5.228602124865711,5.545266368885482,3.731647777025408,3.723401941953485,3381.40619047619,13142.66380668675,7222.128585319412,3269.1013,22.83023,0.27812222,2113.7632,2944.982,0,56.2
2016-10-01,3.945387952,2.28508863,3.8419177866666665,2.1481817280000004,1.5087918321043725,6.988026424442628,3.591538281752831,4.045347299550914,3435.84835978836,13555.754723607955,7851.218021356531,2732.2275,23.343018,0.2852875,6323.442,1558.5603,0,60.1
2016-11-01,4.059146344,2.286631864,3.9637597853333335,2.235852116666667,2.8833258828788733,0.0675349734683861,3.2733825043578704,3.9667748125882554,3560.623434343435,14453.091595875878,8141.83500067481,3401.9968,23.175964,0.28738192,4151.435,693.07306,0,61.3
2016-12-01,3.566634236,2.24540547,3.857056177333333,2.272375321333333,-12.133391266565283,-1.8029309679907344,5.214949276679158,3.8393898188202416,3598.165978835979,12833.341966926851,8079.341570846212,1054.2852,24.193268,0.23130862,2091.1306,2113.7632,1,30.3
2017-01-01,3.717209782,2.388044384,3.780996787333333,2.306693906,4.221782667820495,6.35247913598429,5.188861936914145,3.079139614677341,3609.4773015873016,13417.18433336728,8619.59199923103,753.6583,25.35373,0.17853215,2924.376,6323.442,1,1.2
2017-02-01,3.66738537,2.347699838,3.650409796,2.3270498973333336,-1.3403712709803672,-1.6894387001477162,5.244787575841055,3.181495528872562,3585.349546783626,13148.8584742104,8417.324550157293,2100.9287,24.864136,0.21905218,2399.4602,4151.435,0,23.5
2017-03-01,3.53069893,2.352990926,3.6384313606666665,2.3629117160000006,-3.7270814547640585,0.2253732744858627,5.106604751799005,3.280798396028046,3599.014113636364,12707.035280070808,8468.447551932297,2593.2122,24.51181,0.25814793,3269.1013,2091.1306,0,45.1
2017-04-01,3.42597948,2.283545396,3.541354593333333,2.32807872,-2.9659694036840434,-2.951372622505377,5.149679793859354,3.5296838397940604,3618.697222222223,12397.582427666335,8263.459381323546,3600.1821,23.986115,0.27495602,2732.2275,2924.376,0,54.4
2017-05-01,3.30693,2.168464232,3.4212028033333333,2.268333518,-3.474903474903479,-5.039582931067788,5.253065429776329,3.9966116844830712,3623.6065909090903,11983.013343674998,7857.661283225819,3768.6572,22.685364,0.31946486,3401.9968,2399.4602,0,79.0
2017-06-01,3.157456764,2.24761009,3.2967887479999995,2.2332065726666666,-4.520000000000001,3.6498576657177706,4.922500008576471,4.041097577592004,3591.098571428572,11338.73847454788,8071.389383327442,2300.0706,22.96817,0.28072715,1054.2852,3269.1013,0,57.6
2017-07-01,3.299434292,2.313528228,3.2546070186666665,2.24320085,4.496578690127073,2.9328102010789614,4.9877216131482776,3.857024331225166,3601.5305000000003,11883.013235383907,8332.242475752955,3685.1975,21.888916,0.31358784,753.6583,2732.2275,0,75.8
2017-08-01,3.304284456,2.304268824,3.2537251706666663,2.2884690473333333,0.1469998663637506,-0.4002287021154904,4.97631050327168,3.887487926996756,3606.0317391304343,11915.354623451343,8309.266514832763,4083.5947,21.909393,0.32625282,2100.9287,3401.9968,0,82.8
2017-09-01,3.231091072,2.186542116,3.27826994,2.268113056,-2.2151054176674734,-5.109070034443175,4.605802413577929,4.0087897125683805,3599.8660000000004,11631.494892996354,7871.258620956457,4654.169,22.07013,0.33918878,2593.2122,1054.2852,0,89.9
2017-10-01,3.102120802,2.169125618,3.2124987766666666,2.219978852666667,-3.991539301310043,-0.796531558782021,4.560589024165229,3.4073256300177808,3637.909523809524,11285.234809603438,7891.082744061419,3938.0415,22.591492,0.3239226,3600.1821,753.6583,0,81.5
2017-11-01,3.10630958,2.013479446,3.1465071513333336,2.12304906,0.1350294932840556,-7.175525968086182,4.364141105734325,3.9232903306343543,3638.850808080808,11303.397125332156,7326.751309131198,3873.7368,22.306732,0.31687024,3768.6572,2100.9287,0,77.6
2017-12-01,3.029588804,1.931026658,3.079339728666667,2.037877240666667,-2.469836763662181,-4.095039964962222,3.037034307477891,4.021373033121593,3623.261578947368,10976.99271354231,6996.61469785454,1102.8916,24.14618,0.22346354,2300.0706,2593.2122,1,26.0
2018-01-01,3.060233022,1.95439563,3.065377135333333,1.966300578,1.0114975986028174,1.2101838109373375,2.618076902007494,3.3671083895015887,3640.0530423280425,11139.41052196384,7114.103758894132,954.9617,24.362091,0.19386303,3685.1975,3600.1821,1,9.6
2018-02-01,3.004456136,1.967402888,3.0314259873333333,1.9509417253333332,-1.8226352568258772,0.665538635081786,2.6178287791189803,3.429673334163813,3637.5626023391815,10928.897280682082,7156.551169122901,1613.5764,25.428589,0.19907556,4083.5947,3768.6572,0,12.5
2018-03-01,2.976898386,1.944033916,3.0138625146666667,1.955277478,-0.9172292339301502,-1.1878081577767818,2.5362697122442355,3.392589880082606,3660.117861111111,10895.798953311438,7115.393258557377,4340.533,22.835846,0.31898072,4654.169,2300.0706,0,78.7
2018-04-01,2.961686508,1.946899922,2.9810136766666666,1.952778908666667,-0.5109975560986357,0.147425720117944,2.4955965585108246,3.392061789121915,3697.2425,10950.073229054193,7198.161134865086,6854.9736,21.709808,0.35460502,3938.0415,3685.1975,0,98.4
2018-05-01,2.989685182,1.956379788,2.9760900253333333,1.949104542,0.9453625130266596,0.4869210734911089,2.4515274424314004,3.203123929580155,3726.84303030303,11142.087383336946,7291.12037753352,4724.3076,21.92517,0.35057238,3873.7368,4083.5947,0,96.2
2018-06-01,2.954852186,1.897516434,2.9687412920000003,1.9335987146666669,-1.165105818154999,-3.0087897227856653,2.164367830414999,2.925801202811496,3840.47675,11348.041120019676,7287.367747519909,3077.1968,21.637726,0.32276034,1102.8916,4654.169,0,80.8
2018-07-01,2.87923372,1.861140204,2.9412570293333338,1.905012142,-2.5591285533089536,-1.917044266294876,1.544350548075717,2.595052143106224,3760.443439153439,10827.19555216335,6998.7124694764925,1689.2139,21.884247,0.27829632,954.9617,3938.0415,0,56.3
2018-08-01,2.760404702,1.780010188,2.864830202666667,1.8462222753333333,-4.127105666156206,-4.359156597962565,1.7101229224433945,2.656693561844388,3729.5325,10295.019049261817,6638.60584647711,3584.1055,21.813202,0.30141345,1613.5764,3873.7368,0,69.0
2018-09-01,2.671558516,1.69094354,2.770398979333333,1.7773646440000002,-3.218592764156214,-5.003715630418637,1.7730399502560747,2.6459796538329443,3800.679416666667,10153.737462181747,6426.734307223468,2710.9785,22.581635,0.30529046,4340.533,1102.8916,0,71.2
2018-10-01,3.027825108,1.880981784,2.819929442,1.7839785040000002,13.335533916487874,11.238591916558027,4.527091642003198,4.679044745410738,3777.977727272727,11439.05582010114,7106.30728535772,4200.7173,22.637848,0.31227803,6854.9736,954.9617,0,75.0
2018-11-01,3.022754482,1.841298624,2.9073793686666662,1.8044079826666668,-0.1674675986602647,-2.1097046413502185,4.526423486767556,4.29192480443741,3739.772285353535,11304.41343721178,6886.037563094799,2860.1294,23.236328,0.29554453,4724.3076,1613.5764,0,65.8
2018-12-01,2.80207202,1.710123734,2.95088387,1.8108013806666667,-7.300707461162559,-7.124042145593867,4.947799610329747,4.590902209851199,3714.126783625731,10407.250739130255,6351.616363763445,2687.7644,23.122711,0.2714611,3077.1968,4340.533,0,52.5
2019-01-01,2.832054852,1.724894688,2.885627118,1.7587723486666669,1.0700236034618449,0.8637359804047895,4.949498030329364,4.577402695723919,3702.434090909091,10485.496431369302,6386.3088960792,1253.8352,24.662659,0.22127365,1689.2139,6854.9736,0,24.8
2019-02-01,2.83183439,1.73393363,2.821987087333333,1.7229840173333333,-0.0077845243655616,0.5240286298568542,4.93433034894362,4.573064072094328,3672.894,10401.02754002466,6368.55442602522,1048.0425,25.725647,0.19460525,3584.1055,4724.3076,1,10.0
2019-03-01,2.731303718,1.696675552,2.798397653333333,1.71850129,-3.550019462826004,-2.148760330578503,5.017957030405816,4.585923612237548,3706.1915,10122.734623569995,6288.2045090802085,1723.83,25.512451,0.21792144,2710.9785,3077.1968,0,22.9
2019-04-01,2.670456206,1.615545536,2.744531438,1.6820515726666667,-2.227782710468962,-4.781704781704788,5.039470955042314,4.690032153005658,3736.97575,9979.430083259003,6037.254491052752,4018.7188,24.338562,0.27468595,4200.7173,1689.2139,0,54.3
2019-05-01,2.65766941,1.567925744,2.686476444666667,1.6267156106666667,-0.4788244035333844,-2.9475982532750966,5.012671773435902,4.666155827063147,3765.62933080808,10007.797881887403,5904.227170135482,4899.068,22.831238,0.3235247,2860.1294,3584.1055,0,81.3
2019-06-01,2.860053526,1.631859724,2.7293930473333337,1.6051103346666669,7.615097469929499,4.077615298087722,5.574439564101234,4.930684692538239,3728.9883024691353,10665.106142889606,6085.185822066512,5013.756,21.672821,0.34736153,2687.7644,2710.9785,0,94.4
2019-07-01,2.986598714,1.629875566,2.8347738833333334,1.6098870113333337,4.424574115470592,-0.1215887597946441,5.662181900376418,4.932224399267331,3696.486956521739,11039.9231906656,6024.813770472487,3283.1318,21.754303,0.32854834,1253.8352,4200.7173,0,84.0
2019-08-01,2.782891826,1.560209574,2.876514688666667,1.607314954666667,-6.820698309588824,-4.274313539834984,5.908061060592983,4.927015379747087,3693.733863636364,10279.261776533036,5762.998937853465,3921.8838,21.882141,0.32726774,1048.0425,2860.1294,0,83.3
2019-09-01,2.841534718,1.557343568,2.870341752666667,1.582476236,2.1072645171512194,-0.183693655503736,5.825504686788654,4.763270217132249,3675.4964285714286,10444.050707670722,5724.010722242686,4354.106,22.308838,0.33132184,1723.83,2687.7644,0,85.6
2019-10-01,2.799646938,1.513030706,2.808024494,1.5435279493333336,-1.4741252230584312,-2.8454133635334222,4.254465321792424,2.9914245076584844,3696.206363636363,10348.072828170658,5592.473723894419,6860.629,21.435394,0.35745654,4018.7188,1253.8352,0,100.0
2019-11-01,3.108073276,1.615545536,2.9164183106666663,1.5619732700000002,11.016615481533965,6.7754626256739,5.4164239159181005,3.8672975563780576,3697.442857142857,11491.9233338228,5973.387302472228,4138.1484,22.207947,0.33786315,4899.068,1048.0425,0,89.2
2019-12-01,3.455080464,1.614443226,3.120933559333333,1.581006489333333,11.164704213363596,-0.0682314410480389,5.6583805708019135,3.356818565293093,3676.7295,12703.396266862488,5935.871035109367,3995.182,22.202759,0.32775933,5013.756,1723.83,0,83.6
2020-01-01,3.134749178,1.55535941,3.232634306,1.5951160573333336,-9.271311893823386,-3.659702307797341,6.518886456672802,3.451283142049056,3681.3686363636366,11540.16730675589,5725.8513502470505,2338.776,23.745087,0.25104553,3283.1318,4018.7188,0,41.2
2020-02-01,2.9872601,1.500684834,3.192363247333333,1.556829156666667,-4.704972220268655,-3.5152374202693126,6.725371049762925,3.5064673475108514,3676.846500000001,10983.69684327465,5517.787779495982,2344.2231,24.20404,0.27358934,3921.8838,4899.068,0,53.7
2020-03-01,3.270112846,1.487236652,3.1307073746666667,1.5144269653333335,9.468634686346867,-0.8961363302482761,7.029418805776373,3.4923593356416776,3772.9075,12337.833282519745,5611.206318605689,4620.6865,23.774414,0.30693564,4354.106,5013.756,0,72.1
2020-04-01,3.406578824,1.410074952,3.221317256666667,1.4659988126666663,4.17312748601093,-5.188259709457455,6.943717959551941,3.5337195791116294,3785.7464166666655,12896.443576050546,5338.186196765421,4708.5376,23.24414,0.31050912,6860.629,3283.1318,0,74.1
2020-05-01,3.303402608,1.422641286,3.3266980926666663,1.439984296666667,-3.0287341444473204,0.8911819887429617,7.073238028119042,3.5220899704694584,3791.46,12524.71885212768,5393.88753021756,4241.519,22.555023,0.3339787,4138.1484,3921.8838,0,87.0
2020-06-01,3.119978224,1.424625444,3.2766532186666666,1.419113894,-5.552589428723964,0.1394700139470073,7.153331873827033,3.200052676233321,3737.9445,11662.305442520568,5325.1708429598575,3577.5447,21.985016,0.32540688,3995.182,4354.106,0,82.3
2020-07-01,3.235941236,1.492307278,3.2197740226666665,1.4465246693333336,3.716789146410404,4.750851129681211,7.125016913515978,3.6148003602822674,3703.5370454545455,11984.42824443997,5526.815287274435,3437.5566,21.482513,0.32335293,2338.776,6860.629,0,81.2
2020-08-01,3.59904215,1.602317816,3.3183205366666666,1.5064168459999998,11.220874778580182,7.371842221893932,7.250246769927055,4.091877104131508,3677.5276190476193,13235.576908741525,5892.568022832062,3991.9944,21.949768,0.32165214,2344.2231,4138.1484,0,80.2
2020-09-01,3.672015072,1.604301974,3.502332819333333,1.566309022666667,2.027565084226657,0.1238304898183884,7.250578827833102,4.089550587275783,3695.0872727272726,13568.41615780992,5928.03580573864,5246.691,21.858795,0.3395167,4620.6865,3995.182,0,90.1
2020-10-01,3.352345172,1.507078232,3.541134131333333,1.571232674,-8.705571565802117,-6.060189638587332,7.875130869035202,4.408830585658952,3719.916928571428,12470.445555737497,5606.205827898299,5570.899,21.85028,0.3472179,4708.5376,2338.776,0,94.3
2020-11-01,3.323023726,1.595703956,3.4491279900000005,1.569028054,-0.8746547415493855,5.880631948507897,7.339001787821052,4.290825618467096,3710.677380952381,12330.668976436304,5921.142576225433,4466.499,22.104462,0.33298302,4241.519,2344.2231,0,86.5
2020-12-01,3.479110822,1.588208248,3.3848265733333336,1.5636634786666666,4.697140582498505,-0.4697430229345101,6.720266157230655,4.29280804669101,3666.543181818182,12756.31006319395,5823.2341230118,1565.0375,22.99237,0.26195824,3577.5447,4620.6865,0,47.2
2021-01-01,3.542383416,1.559327726,3.448172654666667,1.5810799766666668,1.8186426715670607,-1.8184342032204317,6.015364511809753,4.183677712126262,3691.5636572890025,13076.93387868887,5756.357563104703,1420.0366,23.878876,0.22623122,3437.5566,4708.5376,0,27.5
2021-02-01,3.669149066,1.617529694,3.563547768,1.5883552226666666,3.5785411999004424,3.732503888024885,5.746934993625604,4.137089090560991,3667.315789473684,13455.928303674422,5931.9921867487365,1112.3364,24.993744,0.20360185,3991.9944,4241.519,1,15.0
2021-03-01,3.68281771,1.628332332,3.631450064000001,1.6017299173333337,0.3725289911674645,0.6678478942347077,5.231542174536792,4.106592394400699,3662.8695454545455,13489.68083141965,5964.36890876178,2226.1755,24.581085,0.22917144,5246.691,3577.5447,0,29.1
2021-04-01,3.71809163,1.641560052,3.690019468666667,1.6291406926666667,0.9577970667464796,0.8123476848090894,5.142554400214182,3.645966975492549,3623.302,13471.76883916226,5947.867819531703,4078.6497,23.090576,0.29772213,5570.899,3437.5566,0,67.0
2021-05-01,4.110734452,1.756641216,3.837214597333334,1.6755112,10.560332048621412,7.0104754230459365,5.678490284759341,3.989932918157149,3552.786578947369,14604.562190682169,6240.9713362305865,4699.928,22.19336,0.33187962,4466.499,3991.9944,0,85.9
2021-06-01,4.243011652,1.870179146,4.023945911333333,1.7561268046666667,3.2178483320819407,6.4633534136546045,5.161009327575655,4.15824953329757,3540.352105263158,15021.75523481431,6621.092676760355,1736.5549,22.419281,0.26880834,1565.0375,5246.691,0,51.0
2021-07-01,4.503818198,2.080499894,4.285854767333333,1.9024400853333332,6.146731788423576,11.24602145467406,5.250750313009027,4.859608345673771,3552.305714285714,15998.93912085939,7390.571662027022,2298.3857,21.786133,0.28849193,1420.0366,5570.899,0,61.9
2021-08-01,4.767270288,2.098357316,4.504700046,2.016345452,5.849527632287432,0.8583236197944322,4.676125059554863,4.676668637425387,3537.036818181818,16862.010530880238,7421.96708439318,2753.5176,22.21936,0.29114676,1112.3364,4466.499,0,63.4
2021-09-01,4.972299948,2.30603252,4.747796144666666,2.1616299100000003,4.300776914539406,9.897037192687552,4.702519021648127,5.083158951122691,3530.6313636363634,17555.35814581626,8141.750740677399,5025.053,21.936066,0.33083713,2226.1755,1565.0375,0,85.3
2021-10-01,5.314456972,2.320142088,5.018009069333334,2.241510641333333,6.881262747184547,0.611854684512414,3.185885462222897,4.281686401944647,3579.9423809523805,19025.44974581066,8305.974990662547,3663.4973,22.917175,0.31377843,4078.6497,1420.0366,0,75.9
2021-11-01,5.709083952,2.41185428,5.331946957333334,2.346009629333334,7.425537210652955,3.95286963131889,2.931989713389474,4.229963125468177,3551.5227954545453,20275.941796691724,8565.75545473461,1989.9436,23.553986,0.25413516,4699.928,1112.3364,0,42.9
2021-12-01,5.910145296,2.483724892,5.644562073333334,2.40524042,3.5217794253938672,2.979890310786115,2.949869691140352,4.042770815101271,3554.991739130435,21010.5177043406,8829.621473332632,1781.9858,24.178894,0.22984825,1736.5549,2226.1755,0,29.5
2022-01-01,5.976283896,2.425082,5.865171048,2.440220390666667,1.1190689346463722,-2.361086454819805,3.0150061780357897,4.114555390413915,3528.8335,21089.310817715315,8557.710601847,1356.8845,24.015137,0.22480424,2298.3857,4078.6497,0,26.7
2022-02-01,6.169188146,2.412515666,6.018539112666666,2.4404408526666668,3.227829423048534,-0.5181818181818287,3.0263686035291326,4.301732961661817,3514.506842105264,21681.653949351683,8478.802814843137,1125.4354,24.69571,0.2017708,2753.5176,4699.928,1,14.0
2022-03-01,5.698501776,2.288836484,5.947991272666666,2.3754780500000003,-7.629632276739451,-5.1265649273508185,4.522116688223147,4.924764146298395,3589.8422727272728,20456.72256669624,8216.56196562366,2110.4292,25.030426,0.21633531,5025.053,1736.5549,0,22.0
2022-04-01,5.854147948,2.291041104,5.907279290000001,2.3307977513333333,2.731352522438879,0.096320554806395,4.449238410981389,4.957715784277795,3541.456111111111,20732.20802579317,8113.621518567546,4975.696,23.221039,0.29466102,3663.4973,2298.3857,0,65.3
2022-05-01,5.741271404,2.27296322,5.764640376,2.2842802693333333,-1.9281464186186592,-0.7890685142417309,4.21591332149954,4.884256697532631,3633.068095238095,20858.42996397522,8257.830156231646,3717.436,22.614624,0.3139972,1989.9436,2753.5176,0,76.0
2022-06-01,6.033824478,2.288616022,5.87641461,2.284206782,5.095614776130852,0.6886517943743842,4.263151093508544,4.715749510236097,3747.38075,22611.037697736,8576.315624984376,1635.4808,22.010773,0.28722566,1781.9858,5025.053,0,61.2
2022-07-01,5.639197498,2.212115708,5.80476446,2.257898316666666,-6.540246264021343,-3.342645217223772,4.946885620793516,3.860634567002271,3791.591904761905,21381.535582770382,8387.440010849448,2123.7952,22.119934,0.25236315,1356.8845,3663.4973,0,41.9
2022-08-01,5.917861466,2.41736583,5.863627814,2.30603252,4.941553618202432,9.278453258919694,4.889338173438853,4.6087326470143815,3832.449130434783,22679.903029405206,9264.431573126256,4273.052,21.41449,0.32363003,1125.4354,1989.9436,0,81.3
2022-09-01,5.897138038,2.455064832,5.818065667333333,2.361515456666667,-0.3501844056178593,1.559507523939807,4.8685229490886845,3.7378527470423113,3825.326363636363,22558.477606764216,9391.42422628608,1962.4742,21.903625,0.3261048,2110.4292,1781.9858,0,82.7
2022-10-01,5.292851696,2.270979062,5.702617066666666,2.3811365746666677,-10.247112041571649,-7.498204022988519,5.614358493442326,4.406161708778932,3822.2676190476186,20230.695650042067,8680.289732217734,1345.9946,23.00122,0.28678495,4975.696,1356.8845,0,61.0
2022-11-01,4.715461718,2.041257658,5.301817150666667,2.255767184,-10.90886371209596,-10.115522764780104,5.9296011800698025,5.056316857478465,3760.228181818182,17731.21204230838,7675.59457196378,2393.412,22.275177,0.3030937,3717.436,1125.4354,0,70.0
2022-12-01,4.629481538,2.045446436,4.879264984,2.119227718666667,-1.823367151339472,0.2052057457608835,5.722265563140216,4.905888578566739,3690.857857142857,17086.7583090251,7549.452049675455,1459.3761,22.55841,0.27715722,1635.4808,2110.4292,0,55.6
2023-01-01,4.558272312,2.115994276,4.634405189333333,2.0675661233333336,-1.5381684842135424,3.4490191851692,5.647456012878499,5.095532340230908,3693.6104761904767,16836.482364932184,7815.658625392683,414.96588,24.082489,0.20125434,2123.7952,4975.696,1,13.7
2023-02-01,5.064673526,2.291261566,4.750809125333333,2.1509007593333336,11.1094989359644,8.28297561992084,6.684151985931438,5.762426908858277,3685.7157894736847,18666.94718330756,8444.938931620401,522.83954,25.435516,0.17798065,4273.052,3717.436,1,0.9
2023-03-01,4.902193032,2.347699838,4.841712956666666,2.2516518933333334,-3.2081138728072167,2.4631963821803105,6.4279261701914185,5.595744195448463,3744.515,18356.33534121948,8790.99725888857,2885.704,22.855438,0.30339015,1962.4742,1635.4808,0,70.1
2023-04-01,5.060925672,2.55074534,5.009264076666667,2.3965689146666667,3.237992444684301,8.648699408395167,6.456659942651637,6.083014009950286,3745.819411764706,18957.31362367594,9554.631409040365,2886.0461,22.752106,0.31977972,1345.9946,2123.7952,0,79.2
